experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/771896217,0,98,1,0.006416007357582765,535,[0.3330190734823445],9.099181533667006e-07,0.0004844025510500318,100,linear,2000000,0.9297351324337831
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/441386864,2,51,2,0.0411187116379094,634,"[0.1612766476259357, 0.4229024617009728, 0.6421099064881953]",1.2957733220910277e-05,0.0006155472700434549,300,relu,500000,0.928935532233883
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/448971989,2,84,1,0.07216628802321011,883,"[0.4280689689901689, 0.5476786521017198, 0.36200816375763034]",5.725191343439305e-06,0.00023322052846932388,100,sigmoid,500000,0.928935532233883
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/430446935,3,112,3,0.045456430320006715,758,[0.6860450896685513],2.6987626037665532e-06,0.0016448501965766326,300,linear,500000,0.9287356321839081
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/670492814,3,127,3,0.029241764252008785,839,"[0.3675892991495965, 0.18904063042807512, 0.6695664575642045]",2.4358853004002924e-06,8.869776166560692e-05,300,relu,500000,0.9286356821589206
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/918252193,0,84,2,0.02679148377434737,717,"[0.1542964043275323, 0.380195218254723]",2.4949267513519303e-07,0.001235061373888286,300,tanh,500000,0.9284357821089455
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/006783278,0,17,4,0.06693417624078268,403,0.38575704050988857,4.280205928332889e-06,0.0001163144362925554,1324,tanh,2000000,0.9282358820589706
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/486249921,1,97,3,0.006207764856918475,148,"[0.5869385815399438, 0.6537938074856927]",2.1239920285448084e-06,0.0027514767158449745,300,linear,500000,0.927736131934033
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/441386864,3,51,2,0.0411187116379094,634,"[0.1612766476259357, 0.4229024617009728, 0.6421099064881953]",1.2957733220910277e-05,0.0006155472700434549,300,relu,500000,0.9274362818590705
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/640774072,1,149,1,0.040874722274207326,685,[0.249788449702551],3.5161741088544284e-06,0.0010190417218278853,100,sigmoid,2000000,0.9273363318340829
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/670492814,2,127,3,0.029241764252008785,839,"[0.3675892991495965, 0.18904063042807512, 0.6695664575642045]",2.4358853004002924e-06,8.869776166560692e-05,300,relu,500000,0.9269365317341329
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/486249921,3,97,3,0.006207764856918475,148,"[0.5869385815399438, 0.6537938074856927]",2.1239920285448084e-06,0.0027514767158449745,300,linear,500000,0.9268365817091454
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/678967049,2,92,3,0.06457569581695659,602,[0.5095288383777886],3.456440785561897e-05,0.0003842886834295899,100,linear,2000000,0.9258370814592704
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/442320707,2,148,2,0.013442937890427354,500,"[0.4772772688826834, 0.3094608142320972, 0.11640785511157559]",2.002692220564001e-09,0.000741829374410475,300,linear,500000,0.9250374812593704
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/640774072,0,149,1,0.040874722274207326,685,[0.249788449702551],3.5161741088544284e-06,0.0010190417218278853,100,sigmoid,2000000,0.9248375812093953
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/159013556,0,68,3,0.09206411636300216,188,[0.6606929428231463],2.4279310997350218e-08,0.00261328961072737,1324,sigmoid,2000000,0.9246376811594202
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/991241832,2,104,1,0.062250269867789525,644,"[0.38337321118459244, 0.38253537303203966, 0.44790808222667056]",0.0001051387525322757,0.001836057427183675,100,linear,500000,0.9244377811094453
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/991241832,3,104,1,0.062250269867789525,644,"[0.38337321118459244, 0.38253537303203966, 0.44790808222667056]",0.0001051387525322757,0.001836057427183675,100,linear,500000,0.9244377811094453
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/449171176,0,86,1,0.02551818393096318,569,[0.4106640032101706],1.5525023024032292e-09,0.006598662314709915,100,linear,500000,0.9242378810594702
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/299374782,2,81,1,0.010598573835612935,835,"[0.33897427922590007, 0.5031466722597168, 0.12246610242727284]",0.0005042061668291489,0.0003645227744818664,100,linear,500000,0.9231384307846077
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/430446935,1,112,3,0.045456430320006715,758,[0.6860450896685513],2.6987626037665532e-06,0.0016448501965766326,300,linear,500000,0.9229385307346327
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/259138245,3,100,3,0.0008005545997709862,181,[0.5853989166519273],7.780583909872938e-09,7.108902555925068e-05,300,tanh,500000,0.9229385307346327
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/275642677,2,93,2,0.07110586695445993,678,"[0.6440315975976039, 0.14977671407548748, 0.1165606504186667]",4.981407707889588e-09,4.1746537318149335e-05,300,tanh,500000,0.9226386806596701
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/973564477,0,144,1,0.016494343728833804,695,"[0.4388074341719086, 0.4005141841495795, 0.62667062188118]",5.834655561309323e-08,0.0017424907681872154,300,relu,500000,0.9225387306346826
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/441386864,1,51,2,0.0411187116379094,634,"[0.1612766476259357, 0.4229024617009728, 0.6421099064881953]",1.2957733220910277e-05,0.0006155472700434549,300,relu,500000,0.9217391304347826
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/299101439,0,119,1,0.09867604538862224,702,"[0.5218617972978843, 0.6860926309884593, 0.3087551020609796]",3.241487786667686e-07,0.002986567084688607,300,linear,500000,0.9217391304347826
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/678967049,1,92,3,0.06457569581695659,602,[0.5095288383777886],3.456440785561897e-05,0.0003842886834295899,100,linear,2000000,0.9209395302348825
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/299374782,3,81,1,0.010598573835612935,835,"[0.33897427922590007, 0.5031466722597168, 0.12246610242727284]",0.0005042061668291489,0.0003645227744818664,100,linear,500000,0.9208395802098951
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/434778348,1,114,1,0.011302347623276,357,"[0.2044051016815419, 0.5340660905138995, 0.3676257301822379]",7.335504305298183e-08,0.00032479727321197587,300,linear,500000,0.92063968015992
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/680787019,3,76,2,0.027848221985155464,290,"[0.36674341434674806, 0.6097382222342141, 0.6775885634793551]",3.557437796745901e-08,9.530630215292914e-06,300,linear,2000000,0.92063968015992
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/299374782,0,81,1,0.010598573835612935,835,"[0.33897427922590007, 0.5031466722597168, 0.12246610242727284]",0.0005042061668291489,0.0003645227744818664,100,linear,500000,0.91984007996002
