experiment,epoch,batch_size,num_layers,dropout,hidden_size,dropout_ff,weight_decay,lr,embed_dim,activation,datasize,score
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/068817106,7,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.9267009948507724
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/763804998,0,57,2,0.07752391260917713,789,[0.4603117775858241],1.0189860400957055e-06,0.0003401193405398897,1324,sigmoid,1000000,0.9265410188471729
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/089926788,3,50,1,0.06727740591445748,921,[0.3199846740973059],4.280737002237364e-05,0.000175638793152234,1124,tanh,1000000,0.9262910563415487
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/141694899,0,53,1,0.041090067854813984,693,"[0.20671179720551364, 0.5451083267045375, 0.10489532144785557]",4.212368539393929e-07,0.00011598254213050416,1324,tanh,1000000,0.9258411238314253
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/345862764,0,51,2,0.07930531140057231,159,[0.13869642104898086],1.608765930371222e-05,0.0003583626424943591,1324,tanh,1000000,0.9255611658251263
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/171177690,0,59,2,0.006614533365022036,880,"[0.682457290802171, 0.10932081439409568]",4.231189228056094e-06,6.820109810204654e-05,1124,sigmoid,1000000,0.9252412138179273
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/210582557,3,61,2,0.03560693671412386,449,[0.4415542391186297],3.29719736578186e-06,0.0010125939957331717,1324,linear,1000000,0.9245713143028546
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/564550005,0,51,2,0.07930531140057231,159,[0.13869642104898086],1.608765930371222e-05,0.0003583626424943591,1324,tanh,1000000,0.9241213817927311
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/068817106,2,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.923251512273159
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/068817106,0,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.922071689246613
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/221854649,1,57,1,0.07512365618505873,791,"[0.39196897888505267, 0.1085979800712887]",4.979883568479861e-07,0.0005317554528358565,1324,relu,1000000,0.9216917462380643
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/925825026,0,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.9189121631755237
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/068817106,1,57,2,0.05869570400920118,731,"[0.6162138548709396, 0.6762541899473556, 0.4482832996106533]",6.816009304143435e-05,0.00011958170593404704,1124,sigmoid,1000000,0.9155226715992602
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/763870001,0,51,1,0.03147197971790424,218,"[0.36192381777548954, 0.6468382150750058, 0.27161781421260994]",9.892927606021979e-06,0.00042927834541245944,1324,relu,1000000,0.9136329550567415
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/897067067,0,64,1,0.03904974890615901,465,"[0.6585868739411201, 0.3986748689622134, 0.31451370058374994]",3.912663469704091e-07,9.763013729835807e-05,1324,relu,1000000,0.9010748387741838
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/251333693,0,70,3,0.07655922071713478,691,[0.5716754155380782],9.638878889204112e-06,0.0007664093784466304,1324,relu,1000000,0.790801379793031
/mnt/nfs/scratch1/ahandler/experiments/qsr/compressor/367840724,0,58,2,0.07880060867177785,515,"[0.5587160156432505, 0.5637300629598373]",9.271755900745951e-07,0.0029756690997811428,1324,sigmoid,1000000,0.790801379793031
